Stations_id,von,bis,hoehe,geoBreite,geoLaenge,Stationsname,Bundesland,Landkreis
5871,19981223,20210307,497,49.9463,7.2645,Hahn,Rheinland-Pfalz,Rhein-Hunsrück-Kreis
5906,19930715,20210307,98,49.5062,8.5585,Mannheim,Baden-Württemberg,Mannheim
5930,20070928,20210307,1,54.641,10.0238,Schönhagen (Ostseebad),Schleswig-Holstein,Rendsburg-Eckernförde
6105,20040501,20210308,14,54.3194,9.8051,Ostenfeld (Rendsburg),Schleswig-Holstein,Rendsburg-Eckernförde
6109,20040602,20210308,50,53.3837,14.3728,Grambow-Schwennenz,Mecklenburg-Vorpommern,Vorpommern-Greifswald
6158,20040929,20210308,455,49.2247,10.6084,Weidenbach-Weiherschneidbach,Bayern,Landkreis Ansbach
6159,20081201,20210308,8,52.9542,7.3196,Dörpen,Niedersachsen,Landkreis Emsland
6163,20061110,20210307,27,54.1654,10.3519,Dörnick,Schleswig-Holstein,Plön
6197,20060928,20210307,258,51.8664,9.271,Lügde-Paenbruch,Nordrhein-Westfalen,Kreis Lippe
6258,20040128,20210308,461,47.6845,9.4409,Friedrichshafen-Unterraderach,Baden-Württemberg,Bodenseekreis
6259,20050830,20201006,524,49.021,9.6033,Großerlach-Mannenweiler,Baden-Württemberg,Rems-Murr-Kreis
6264,20040601,20200908,457,51.414,8.65,Brilon-Thülen,Nordrhein-Westfalen,Hochsauerlandkreis
6265,20040430,20210308,36,52.3613,12.3867,Wusterwitz,Brandenburg,Potsdam-Mittelmark
6310,20040801,20210308,1,54.1049,13.8239,Karlshagen,Mecklenburg-Vorpommern,Vorpommern-Greifswald
6312,20041101,20200930,362,49.5314,10.6418,Markt Erlbach-Mosbach,Bayern,Landkreis Neustadt an der Aisch-Bad Windsheim
6314,20050801,20210308,306,51.0507,13.3003,Nossen,Sachsen,Meißen
6337,20040801,20210308,59,51.7663,7.5194,Lüdinghausen-Brochtrup,Nordrhein-Westfalen,Kreis Coesfeld
6344,20041201,20210308,168,50.394,8.1423,Runkel-Ennerich,Hessen,Landkreis Limburg-Weilburg
6347,20050301,20210308,304,50.0579,10.2972,Schonungen-Mainberg,Bayern,Landkreis Schweinfurt
7075,20050201,20200909,429,48.702,11.8493,Elsendorf-Horneck,Bayern,Landkreis Kelheim
7099,20041101,20210308,187,52.0111,10.3966,Liebenburg-Othfresen,Niedersachsen,Landkreis Goslar
7106,20080423,20210308,105,52.0714,8.4565,Bielefeld-Deppendorf,Nordrhein-Westfalen,Bielefeld
7244,19920430,20040926,62,53.1424,13.0319,Neuglobsow (HM),Brandenburg,Oberhavel
7298,20050701,20210308,5,54.5268,9.0425,Hattstedt,Schleswig-Holstein,Nordfriesland
7329,20051101,20200902,465,50.5467,12.2863,Treuen,Sachsen,Vogtlandkreis
7330,20051001,20210308,159,51.4633,7.978,Arnsberg-Neheim,Nordrhein-Westfalen,Hochsauerlandkreis
7331,20050901,20210308,467,48.6099,10.2674,Hermaringen-Allewind,Baden-Württemberg,Landkreis Heidenheim
7341,20050719,20210307,119,50.0899,8.7862,Offenbach-Wetterpark,Hessen,Offenbach am Main
7351,20050909,20210307,116,53.3175,13.4175,Feldberg/Mecklenburg,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte
7367,20071201,20210307,144,51.9643,9.8072,Alfeld,Niedersachsen,Landkreis Hildesheim
7368,20071101,20210307,312,51.0007,10.3621,Eisenach,Thüringen,Wutha-Farnroda
7369,20071101,20210307,475,49.1623,10.3661,Feuchtwangen-Heilbronn,Bayern,Landkreis Ansbach
7370,20061211,20210307,499,49.391,12.6838,Waldmünchen,Bayern,Landkreis Cham
7373,20060301,20210308,3,53.5984,6.7024,Borkum-Flugplatz,Niedersachsen,Landkreis Leer
7374,20060301,20210307,46,52.0813,6.9409,Ahaus,Nordrhein-Westfalen,Kreis Borken
7389,20070508,20210308,82,52.7461,13.8427,Heckelberg,Brandenburg,Märkisch-Oderland
7393,20100101,20210307,116,51.4493,14.2533,Hoyerswerda,Sachsen,Bautzen
7394,20060602,20210307,622,50.0315,11.9745,Wunsiedel-Schönbrunn,Bayern,Landkreis Wunsiedel im Fichtelgebirge
7395,20071201,20210307,351,48.6595,12.5388,Gottfrieding,Bayern,Landkreis Dingolfing-Landau
7396,20080501,20210307,743,50.5084,9.2246,Hoherodskopf/Vogelsberg,Hessen,Vogelsbergkreis
7403,20070402,20210307,672,47.7955,10.0324,Leutkirch-Herlazhofen,Baden-Württemberg,Landkreis Ravensburg
7410,20110201,20210307,350,50.7513,9.0224,Neu-Ulrichstein,Hessen,Vogelsbergkreis
7412,20061001,20210307,340,50.0083,9.4238,Neuhütten/Spessart,Bayern,Landkreis Main-Spessart
7416,20081011,20200322,541,51.0112,8.2733,Birkelbach,Nordrhein-Westfalen,Kreis Siegen-Wittgenstein
7420,20070515,20210308,246,51.1044,11.7112,Naumburg/Saale-Kreipitzsch,Sachsen-Anhalt,Burgenlandkreis
7424,20070413,20200930,457,47.7724,12.9073,Piding,Bayern,Landkreis Berchtesgadener Land
7432,20070501,20210308,72,52.6423,10.6627,Wittingen-Vorhop,Niedersachsen,Gifhorn
13674,20070801,20210307,237,49.2943,8.9053,Waibstadt,Baden-Württemberg,Rhein-Neckar-Kreis
13711,20071201,20200821,289,50.682,11.515,Krölpa-Rockendorf,Thüringen,Saale-Orla-Kreis
13776,20080301,20110103,85,52.1789,9.9524,Hildesheim-Drispenstedt,Niedersachsen,Landkreis Hildesheim
13900,20090210,20180507,145,50.2688,9.358,"Soden,Bad-Salmünster (Kläranlage)",Hessen,Main-Kinzig-Kreis
13965,20081201,20210308,619,48.2639,8.8134,Balingen-Bronnhaupten,Baden-Württemberg,Zollernalbkreis
15000,20110401,20210307,231,50.7983,6.0244,Aachen-Orsbach,Nordrhein-Westfalen,Städteregion Aachen
15207,20131101,20210307,317,51.2835,9.359,Schauenburg-Elgershausen,Hessen,Landkreis Kassel
15444,20140901,20210307,593,48.4418,9.9216,Ulm-Mähringen,Baden-Württemberg,Alb-Donau-Kreis
15555,20160501,20210308,815,47.8761,10.5849,Kaufbeuren-Oberbeuren,Bayern,Kaufbeuren
